sample_name	summary_type	Prochlorococcus	Synechococcus	other_genus	unclassified	depth	filter size (um)	cell_state	binned_depth
KJ7677	percent	1.1812732401890012	0.0311091293905762	10.123603404468296	88.66401422595213	5.0	1.2	Free-living	5
KJ27	percent	0.5143652288551369	0.0420521155422264	6.726792113681963	92.71679054192067	75.0	1.2	Free-living	75
KJ75	percent	0.8188691290791349	0.0531495576969201	9.772618652915533	89.35536266030842	5.0	1.2	Free-living	5
KJ30	percent	6.5851420613200204	0.3494025022789923	41.02717828514633	52.03827715125466	75.0	0.2	Free-living	75
KJ7374	percent	0.9504607690412236	0.0223741537805393	4.949473451786218	94.07769162539202	5.0	5.0	Particle-bound	5
KJ72	percent	0.1511870131108593	0.1116735218315461	2.813442708745645	96.92369675631195	5.0	5.0	Particle-bound	5
KJ33	percent	0.1496655854048743	0.0156233444618402	5.7123659363707375	94.12234513376256	150.0	20.0	Particle-bound	150
KJ69	percent	0.4146242283877143	0.0421624858620773	10.609693174896904	88.93352011085331	5.0	20.0	Particle-bound	5
KJ36	percent	0.1021600521375727	0.0076928273154759	3.28744205851029	96.60270506203666	150.0	5.0	Particle-bound	150
KJ39	percent	0.3623603444658082	0.0186278750090998	7.297175628744309	92.32183615178076	150.0	1.2	Free-living	150
KJ60	percent	0.0108877259704877	0.0046159944206676	3.7499435544160513	96.23455272519278	1000.0	5.0	Particle-bound	1000
KJ42	percent	3.168915833076128	0.0936187756896412	42.0438049312722	54.693660459962025	150.0	0.2	Free-living	150
KJ48	percent	0.0099772398723201	0.0057459285047819	3.1731229025257326	96.81115392909716	300.0	5.0	Particle-bound	300
KJ17	percent	0.9387264812044804	0.0337679343819436	10.248512848386024	88.77899273602755	5.0	1.2	Free-living	5
KJ88	percent	1.2584475767522687	0.0288665765591813	8.933545729548818	89.77914011713973	75.0	1.2	Free-living	75
KJ16	percent	4.820207974829146	0.0389691784679554	15.35573860122119	79.78508424548171	5.0	1.2	Free-living	5
KJ9	percent	0.1096454641704469	0.0340279026735869	8.954028344809057	90.90229828834693	5.0	20.0	Particle-bound	5
KJ_117	percent	0.034113332725567	0.0033819252271036	2.915587146331493	97.04691759571584	1000.0	20.0	Particle-bound	1000
ERR599160	percent	0.501192110259424	2.02667948458526	37.48919883382265	59.98292957133267	5.0	0.22	Free-living	5
ERR599162	percent	5.749499519675121	3.1686959777659105	49.08341457227339	41.998389930285576	5.0	0.22	Free-living	5
ERR599165	percent	4.3417297430183615	0.4980943364607348	21.507669869856887	73.65250605066403	5.0	0.22	Free-living	5
KJ_112_113	percent	0.0463408940550932	0.0064424648136425	5.455320181326842	94.49189645980442	300.0	1.2	Free-living	300
KJ_111	percent	0.0320945914578248	0.0051685600515494	5.744947345681343	94.21778950280928	300.0	1.2	Free-living	300
KJ_109_110	percent	0.0234707439422198	0.0065235904612816	2.64257413316019	97.32743153243632	300.0	5.0	Particle-bound	300
ERR599299	percent	0.0162608054980042	0.0432426877049022	0.6920579964596748	99.24843851033742	60.0	20.0	Particle-bound	45
KJ_108	percent	0.0130748329894379	0.0040681205904637	2.1614688580039383	97.82138818841617	300.0	5.0	Particle-bound	300
ERR599314	percent	0.0449626476516215	0.1123745767006062	0.6200886355875582	99.22257414006022	5.0	20.0	Particle-bound	5
KJ_106_107	percent	0.1129962379610488	0.0259830921514711	5.377860272811804	94.48316039707566	300.0	20.0	Particle-bound	300
ERR599151	percent	7.436100188722388	3.236965661155912	49.58031261591227	39.74662153420943	5.0	0.22	Free-living	5
KJ_105	percent	0.0567310443561521	0.0212865175158337	6.841189708414312	93.0807927297137	300.0	20.0	Particle-bound	300
KJ_103_104	percent	0.7473206991012927	0.0408271105944552	42.45158150783795	56.76027068246631	150.0	0.2	Free-living	150
KJ102	percent	0.7159777668279008	0.0551894642843648	38.98713522643445	60.24169754245329	150.0	0.2	Free-living	150
KJ_100_101	percent	0.1549180903393693	0.0425011042684316	5.74662335360397	94.05595745178825	150.0	1.2	Free-living	150
KJ11	percent	1.3155454318062063	0.0517279224716418	14.158817200214852	84.4739094455073	5.0	20.0	Particle-bound	5
KJ99	percent	0.1250474756730264	0.0142646378624603	8.839487726520067	91.02120015994444	150.0	1.2	Free-living	150
KJ96	percent	0.0340894438384713	0.0058107006542848	3.1850110486322443	96.775088806875	150.0	5.0	Particle-bound	150
KJ12	percent	0.0881181111079322	0.0127002528855447	2.9050740060279554	96.99410762997856	5.0	5.0	Particle-bound	5
KJ93	percent	0.0905900736475356	0.0164566742785315	10.084545511063324	89.80840774101061	150.0	20.0	Particle-bound	150
KJ13	percent	1.2189438026681312	0.0130802334427686	5.045975838602526	93.72200012528656	5.0	5.0	Particle-bound	5
KJ92	percent	12.240849882135809	0.0828610678124195	34.617736638581874	53.058552411469904	75.0	0.2	Free-living	75
KJ14	percent	0.6518028943280897	0.0152309537667936	6.670785354897981	92.66218079700714	5.0	5.0	Particle-bound	5
KJ91	percent	13.3068079224691	0.1074332403878675	44.976816897432414	41.60894193971062	75.0	0.2	Free-living	75
KJ90	percent	2.199149954646286	0.0928824979568376	19.686641198236146	78.02132634916073	75.0	0.2	Free-living	75
KJ15	percent	0.3195527585019274	0.0426211532754621	7.2708775483677295	92.36694853985487	5.0	1.2	Free-living	5
KJ10	percent	1.7777306356235585	0.0381369313511128	17.99730486161501	80.18682757141032	5.0	20.0	Particle-bound	5
ERR598972	percent	5.581953255211551	2.5102301370359665	36.42335419718802	55.48446241056446	65.0	0.22	Free-living	45
ERR599080	percent	7.437093938215937	3.251524361554432	49.60667669495415	39.704705005275486	5.0	0.22	Free-living	5
ERR4691803	percent	0.0097970729800951	0.0235194432012352	0.4605082454116048	99.50617523840708	100.0	20.0	Particle-bound	150
SRR17827577	percent	0.0884108230567904	0.0087076383809276	30.9039322546297	68.99894928393257	770.0	0.2	Free-living	1000
ERR4691759	percent	0.0463287723025879	0.1459158284140012	1.326641161666333	98.48111423761708	5.0	20.0	Particle-bound	5
SRR17827578	percent	0.485458114688291	0.0247352051614911	31.36695055275929	68.12285612739093	175.0	0.2	Free-living	300
ERR1726731	percent	0.0162825224202995	0.012409464795286	0.675412117897254	99.29589589488717	5.0	20.0	Particle-bound	5
SRR17827561	percent	2.030103317658404	0.0797496709209132	33.849257383228895	64.04088962819179	150.0	0.2	Free-living	150
ERR4691756	percent	0.03675405832232	0.0663586074035823	3.954068122311222	95.94281921196288	5.0	20.0	Particle-bound	5
ERR4691844	percent	0.0261336938399858	0.0438356469617501	1.2802840472948671	98.6497466119034	5.0	20.0	Particle-bound	5
ERR588857	percent	2.947827980617643	8.27715189670481	37.65255868459305	51.1224614380845	5.0	0.22	Free-living	5
SRR17827564	percent	0.8033980645123697	0.0351712324154584	33.444836265431555	65.71659443764062	225.0	0.2	Free-living	300
SRR17827571	percent	0.1124757438602693	0.0111516027078817	33.96398637253219	65.91238628089965	770.0	0.2	Free-living	1000
ERR1726937	percent	0.0181967556521531	0.0155230368495902	0.7241137616527736	99.24216644584548	5.0	20.0	Particle-bound	5
SRR17827550	percent	1.1907243105355652	0.0605159819842815	30.43637855701736	68.3123811504628	150.0	0.2	Free-living	150
SRR17827573	percent	0.1434313171286897	0.0101463506752246	29.480567488784075	70.36585484341201	225.0	0.2	Free-living	300
SRR17827569	percent	0.1842457050161397	0.0117364555713917	31.41678520050789	68.38723263890458	200.0	0.2	Free-living	300
ERR1726950	percent	0.022346476782736	0.0104780594472702	0.6466977690397927	99.3204776947302	150.0	20.0	Particle-bound	150
ERR1726892	percent	0.0099466329276096	0.0320760852824998	0.45274506078381	99.50523222100608	5.0	20.0	Particle-bound	5
ERR1726979	percent	0.018500915381334	0.0360830393275197	0.7877609058681944	99.15765513942296	5.0	20.0	Particle-bound	5
SRR17827575	percent	1.093974583648001	0.0521249173134121	34.83892124634253	64.01497925269607	200.0	0.2	Free-living	300
ERR1726800	percent	0.0117648331958767	0.0266209879712642	0.7729788214921414	99.18863535734071	5.0	20.0	Particle-bound	5
ERR4691753	percent	0.12447205185522	0.0571002582980325	5.6272495615962566	94.19117812825048	5.0	20.0	Particle-bound	5
SRR17827565	percent	0.2211188270633842	0.0135621340605583	32.65510173698113	67.11021730189492	250.0	0.2	Free-living	300
SRR17827574	percent	0.396488706260339	0.0246855831755629	29.10795162581709	70.47087408474701	175.0	0.2	Free-living	300
ERR1726607	percent	0.0226645702721324	0.0098881118392572	0.6215538021609148	99.3458935157277	150.0	20.0	Particle-bound	150
ERR1726903	percent	0.027295352573931	0.046354134773813	0.6824298730719253	99.24392063958032	5.0	20.0	Particle-bound	5
SRR17827553	percent	0.1497456131442446	0.0106874195680373	30.62473669895212	69.2148302683356	250.0	0.2	Free-living	300
ERR1726599	percent	0.0643314824925638	0.0269937916026484	0.8647655108241966	99.0439092150806	5.0	20.0	Particle-bound	5
ERR1726601	percent	0.0104081436470157	0.0331621067016848	0.4898224688766371	99.46660728077468	5.0	20.0	Particle-bound	5
SRR17827587	percent	0.6957941492639831	0.0434090960910766	32.21430154117116	67.04649521347378	200.0	0.2	Free-living	300
ERR598970	percent	14.902987139736029	1.0674139411178118	45.34870723831888	38.68089168082728	5.0	0.22	Free-living	5
SRR17827555	percent	0.3468596455425961	0.0201534202994102	32.61048930191671	67.02249763224128	175.0	0.2	Free-living	300
SRR17827588	percent	5.654384869934321	0.2482835038193687	27.43949478799722	66.6578368382491	150.0	0.2	Free-living	150
ERR598957	percent	13.563759628274171	0.0550573899714621	35.64921729217441	50.73196568957996	155.0	0.22	Free-living	150
ERR598942	percent	2.612696829028965	0.8921055787603885	38.33777832776914	58.1574192644415	45.0	0.22	Free-living	45
ERR1726800	reads	8719.0	19729.0	572860.0	73509390.0	5.0	20.0	Particle-bound	5
SRR9178237	reads	15001001.0	62333.0	19685441.0	34025708.0	25.0	0.2	Free-living	45
SRR9178192	reads	35763.0	2296.0	5328017.0	11215742.0	175.0	0.2	Free-living	300
KJ102	reads	27477.0	2118.0	1496205.0	2311889.0	150.0	0.2	Free-living	150
SRR9178236	reads	9833870.0	44788.0	14359368.0	24006178.0	45.0	0.2	Free-living	45
KJ27	reads	22286.0	1822.0	291453.0	4017158.0	75.0	1.2	Free-living	75
SRR9178235	reads	291915.0	14054.0	11904133.0	27142184.0	250.0	0.2	Free-living	300
SRR9178273	reads	4458708.0	33754.0	7908741.0	16065506.0	100.0	0.2	Free-living	150
KJ11	reads	23194.0	912.0	249630.0	1489335.0	5.0	20.0	Particle-bound	5
SRR9178234	reads	347890.0	16026.0	8213617.0	21948269.0	175.0	0.2	Free-living	300
KJ39	reads	13539.0	696.0	272647.0	3449454.0	150.0	1.2	Free-living	150
SRR9178500	reads	1411825.0	26632.0	5545226.0	15737671.0	150.0	0.2	Free-living	150
SRR9178193	reads	5057181.0	61269.0	9608792.0	19637240.0	45.0	0.2	Free-living	45
SRR9178533	reads	2058405.0	47233.0	10210367.0	22116159.0	125.0	0.2	Free-living	150
SRR9178233	reads	2706871.0	25873.0	6134142.0	12632386.0	25.0	0.2	Free-living	45
KJ12	reads	7084.0	1021.0	233545.0	7797560.0	5.0	5.0	Particle-bound	5
SRR9178232	reads	468835.0	13495.0	5882113.0	10255218.0	125.0	0.2	Free-living	150
SRR9178501	reads	27559.0	2022.0	7283936.0	17159362.0	250.0	0.2	Free-living	300
SRR9178499	reads	58219.0	3077.0	14856768.0	30221006.0	500.0	0.2	Free-living	1000
SRR9178498	reads	958004.0	39156.0	11727483.0	26140020.0	200.0	0.2	Free-living	300
KJ42	reads	139120.0	4110.0	1845784.0	2401131.0	150.0	0.2	Free-living	150
SRR9178191	reads	7079496.0	46424.0	13022653.0	21215191.0	75.0	0.2	Free-living	75
SRR9178492	reads	115042.0	6311.0	8902902.0	22577968.0	175.0	0.2	Free-living	300
SRR9178188	reads	42571.0	2641.0	12229601.0	24531976.0	500.0	0.2	Free-living	1000
SRR9178282	reads	3176962.0	25919.0	6166787.0	12226462.0	45.0	0.2	Free-living	45
ERR599165	reads	3849705.0	441648.0	19070322.0	65305866.0	5.0	0.22	Free-living	5
SRR9178281	reads	3197446.0	20582.0	5280578.0	8852431.0	25.0	0.2	Free-living	45
SRR9178493	reads	4333817.0	44022.0	10441263.0	23897597.0	125.0	0.2	Free-living	150
SRR9178280	reads	44183.0	2584.0	8436399.0	19328260.0	250.0	0.2	Free-living	300
SRR9178535	reads	83727.0	4977.0	9323195.0	23562784.0	200.0	0.2	Free-living	300
SRR9178189	reads	225714.0	13427.0	9632188.0	19610815.0	200.0	0.2	Free-living	300
KJ10	reads	36872.0	791.0	373283.0	1663159.0	5.0	20.0	Particle-bound	5
ERR1726590	reads	77908.0	77840.0	2595560.0	150735749.0	70.0	20.0	Particle-bound	75
SRR9178278	reads	1716196.0	59408.0	11173686.0	24699064.0	175.0	0.2	Free-living	300
SRR9178494	reads	3590082.0	18570.0	6899502.0	10174035.0	5.0	0.2	Free-living	5
ERR599299	reads	25182.0	66967.0	1071743.0	153699285.0	60.0	20.0	Particle-bound	45
ERR1726892	reads	9501.0	30639.0	432461.0	95047160.0	5.0	20.0	Particle-bound	5
SRR9178190	reads	767988.0	31803.0	9255245.0	20748067.0	200.0	0.2	Free-living	300
SRR9178495	reads	231125.0	11630.0	12382159.0	27150456.0	175.0	0.2	Free-living	300
SRR9178276	reads	14052989.0	56978.0	19547503.0	29382777.0	75.0	0.2	Free-living	75
ERR599314	reads	50516.0	126254.0	696676.0	111477589.0	5.0	20.0	Particle-bound	5
SRR9178275	reads	5492213.0	56051.0	10666071.0	22327627.0	100.0	0.2	Free-living	150
SRR9178274	reads	7002204.0	32657.0	11115830.0	19766896.0	75.0	0.2	Free-living	75
SRR9178279	reads	2506899.0	32308.0	6079983.0	10779625.0	5.0	0.2	Free-living	5
SRR9178231	reads	1729710.0	21431.0	11830463.0	23542730.0	150.0	0.2	Free-living	150
SRR9178230	reads	420753.0	22182.0	9264018.0	22070279.0	150.0	0.2	Free-living	150
KJ13	reads	30939.0	332.0	128076.0	2378834.0	5.0	5.0	Particle-bound	5
SRR9178531	reads	1831051.0	9510.0	3078328.0	6832394.0	75.0	0.2	Free-living	75
SRR9178219	reads	6066513.0	35006.0	10761483.0	18141791.0	5.0	0.2	Free-living	5
KJ19	reads	610480.0	4162.0	1904475.0	1531592.0	5.0	0.2	Free-living	5
SRR9178218	reads	13787218.0	64697.0	18977918.0	32592304.0	100.0	0.2	Free-living	150
SRR9178507	reads	37091.0	2938.0	10474489.0	20305907.0	250.0	0.2	Free-living	300
SRR9178217	reads	184766.0	10071.0	12474776.0	29611641.0	175.0	0.2	Free-living	300
KJ20	reads	658346.0	5075.0	1465256.0	1189316.0	5.0	0.2	Free-living	5
SRR9178216	reads	4438035.0	54391.0	7712801.0	15308306.0	75.0	0.2	Free-living	75
SRR9178208	reads	65052.0	3971.0	9289014.0	21697093.0	250.0	0.2	Free-living	300
KJ30	reads	331931.0	17612.0	2068018.0	2623044.0	75.0	0.2	Free-living	75
SRR9178209	reads	9769339.0	51947.0	14174956.0	22914578.0	75.0	0.2	Free-living	75
SRR9178215	reads	65308.0	3217.0	3864428.0	8767878.0	175.0	0.2	Free-living	300
KJ21	reads	28657.0	3119.0	424525.0	4059430.0	75.0	20.0	Particle-bound	75
SRR9178214	reads	37358.0	3095.0	7762541.0	25161243.0	250.0	0.2	Free-living	300
SRR9178528	reads	2689530.0	20153.0	8289209.0	23952377.0	100.0	0.2	Free-living	150
ERR1726601	reads	15733.0	50128.0	740418.0	150354202.0	5.0	20.0	Particle-bound	5
ERR1726607	reads	23423.0	10219.0	642353.0	102670328.0	150.0	20.0	Particle-bound	150
SRR9178213	reads	5273522.0	48804.0	7301013.0	16017436.0	75.0	0.2	Free-living	75
KJ24	reads	11854.0	861.0	177270.0	3706982.0	75.0	5.0	Particle-bound	75
SRR9178529	reads	2329827.0	29973.0	9417194.0	17747273.0	125.0	0.2	Free-living	150
SRR9178530	reads	5792007.0	53170.0	12455291.0	31063841.0	75.0	0.2	Free-living	75
SRR9178210	reads	1698980.0	14063.0	7140035.0	13814116.0	100.0	0.2	Free-living	150
SRR9178211	reads	7850972.0	111920.0	11598745.0	19473996.0	45.0	0.2	Free-living	45
SRR9178220	reads	4659004.0	33728.0	9548122.0	14964777.0	45.0	0.2	Free-living	45
KJ18	reads	546742.0	32380.0	3690111.0	3645488.0	5.0	0.2	Free-living	5
SRR9178221	reads	119349.0	6430.0	12097394.0	25855287.0	225.0	0.2	Free-living	300
SRR9178194	reads	4127108.0	47981.0	10857729.0	14905826.0	5.0	0.2	Free-living	5
KJ36	reads	5883.0	443.0	189311.0	5562974.0	150.0	5.0	Particle-bound	150
SRR9178502	reads	6093441.0	39190.0	9474547.0	19750630.0	45.0	0.2	Free-living	45
SRR9178229	reads	190556.0	9838.0	10108828.0	22151186.0	175.0	0.2	Free-living	300
KJ14	reads	17503.0	409.0	179132.0	2488277.0	5.0	5.0	Particle-bound	5
SRR9178228	reads	129983.0	6362.0	12294527.0	28756359.0	250.0	0.2	Free-living	300
ERR1726731	reads	15576.0	11871.0	646105.0	94987302.0	5.0	20.0	Particle-bound	5
SRR9178503	reads	2975912.0	35320.0	11810410.0	22130553.0	125.0	0.2	Free-living	150
SRR9178227	reads	220540.0	6860.0	14015905.0	28262704.0	200.0	0.2	Free-living	300
SRR9178195	reads	79700.0	5248.0	11844203.0	25160215.0	175.0	0.2	Free-living	300
KJ15	reads	12071.0	1610.0	274655.0	3489131.0	5.0	1.2	Free-living	5
SRR9178226	reads	3751170.0	39715.0	7158820.0	14567191.0	75.0	0.2	Free-living	75
ERR1726599	reads	99415.0	41715.0	1336370.0	153058034.0	5.0	20.0	Particle-bound	5
SRR9178532	reads	1013588.0	24812.0	11958784.0	20881882.0	150.0	0.2	Free-living	150
SRR9178225	reads	6846937.0	50573.0	14033522.0	25750321.0	125.0	0.2	Free-living	150
SRR9178504	reads	1516324.0	71291.0	7602238.0	22447917.0	125.0	0.2	Free-living	150
KJ16	reads	163893.0	1325.0	522114.0	2712791.0	5.0	1.2	Free-living	5
SRR9178224	reads	2666085.0	9651.0	3885204.0	8194443.0	5.0	0.2	Free-living	5
SRR9178284	reads	141993.0	4771.0	13588267.0	27087647.0	225.0	0.2	Free-living	300
SRR9178223	reads	71860.0	3020.0	7066811.0	18620349.0	200.0	0.2	Free-living	300
KJ17	reads	25492.0	917.0	278308.0	2410877.0	5.0	1.2	Free-living	5
KJ33	reads	11371.0	1187.0	434003.0	7151044.0	150.0	20.0	Particle-bound	150
SRR9178222	reads	305391.0	12666.0	10655122.0	22945188.0	175.0	0.2	Free-living	300
SRR9178197	reads	328193.0	15708.0	16528741.0	33722092.0	225.0	0.2	Free-living	300
SRR9178196	reads	2381371.0	16903.0	5276560.0	15690279.0	100.0	0.2	Free-living	150
ERR599150	reads	33316815.0	3337162.0	102883411.0	90749889.0	5.0	0.22	Free-living	5
SRR9178285	reads	4957713.0	59401.0	8295144.0	14785011.0	5.0	0.2	Free-living	5
SRR9178461	reads	3467219.0	24726.0	6259588.0	15845855.0	125.0	0.2	Free-living	150
SRR9178403	reads	287008.0	11861.0	8473759.0	16895813.0	175.0	0.2	Free-living	300
ERR599025	reads	2164278.0	993166.0	14179462.0	22145662.0	65.0	0.22	Free-living	45
SRR9178402	reads	8077032.0	35771.0	12731976.0	23869559.0	125.0	0.2	Free-living	150
SRR9178462	reads	4077148.0	20696.0	7064804.0	15936353.0	75.0	0.2	Free-living	75
SRR9178375	reads	3581662.0	29135.0	9247558.0	13083700.0	5.0	0.2	Free-living	5
ERR599026	reads	19264844.0	1141829.0	76623913.0	71777220.0	66.0	0.22	Free-living	45
ERR4691844	reads	36124.0	60593.0	1769707.0	136361261.0	5.0	20.0	Particle-bound	5
SRR9178374	reads	161602.0	7797.0	9472508.0	20911936.0	200.0	0.2	Free-living	300
SRR9178373	reads	102068.0	6291.0	9173756.0	22126833.0	175.0	0.2	Free-living	300
SRR9178463	reads	23160.0	2632.0	7949689.0	17208713.0	500.0	0.2	Free-living	1000
ERR599036	reads	3415121.0	1481704.0	22759303.0	18179501.0	5.0	0.22	Free-living	5
SRR9178372	reads	155884.0	7646.0	14973016.0	35033837.0	250.0	0.2	Free-living	300
SRR9178464	reads	439766.0	20654.0	10829239.0	27931562.0	150.0	0.2	Free-living	150
SRR9178404	reads	5644906.0	32135.0	10445107.0	20933827.0	25.0	0.2	Free-living	45
SRR9178371	reads	732265.0	29152.0	9460415.0	20641134.0	150.0	0.2	Free-living	150
SRR9178370	reads	1348123.0	17783.0	9333753.0	18767148.0	150.0	0.2	Free-living	150
SRR9178369	reads	102213.0	5532.0	6384608.0	14668064.0	175.0	0.2	Free-living	300
ERR599040	reads	914011.0	36438.0	6248209.0	25862395.0	150.0	0.22	Free-living	150
SRR9178465	reads	9500995.0	58548.0	13886273.0	25336062.0	100.0	0.2	Free-living	150
SRR9178368	reads	6798161.0	54331.0	9909340.0	19840252.0	5.0	0.2	Free-living	5
SRR9178367	reads	3398467.0	24590.0	7354312.0	13418823.0	45.0	0.2	Free-living	45
ERR599066	reads	1884736.0	622374.0	22896376.0	15392591.0	5.0	0.22	Free-living	5
SRR9178366	reads	2766.0	13.0	4218.0	11881.0	5.0	0.2	Free-living	5
SRR9178476	reads	4010079.0	41628.0	6539666.0	16501843.0	75.0	0.2	Free-living	75
ERR4691803	reads	14541.0	34908.0	683495.0	147688937.0	100.0	20.0	Particle-bound	150
SRR9178362	reads	4032433.0	38839.0	8945530.0	19437794.0	75.0	0.2	Free-living	75
ERR599069	reads	3508119.0	1525164.0	23372369.0	18668755.0	5.0	0.22	Free-living	5
SRR9178361	reads	1560497.0	69654.0	8884735.0	20903992.0	150.0	0.2	Free-living	150
ERR599038	reads	13113969.0	649458.0	69823930.0	69574459.0	5.0	0.22	Free-living	5
SRR9178477	reads	419374.0	14494.0	11519839.0	19296484.0	150.0	0.2	Free-living	150
ERR599023	reads	6030870.0	3865635.0	41271825.0	74070987.0	65.0	0.22	Free-living	45
SRR9178405	reads	1456073.0	9583.0	2424519.0	4042728.0	25.0	0.2	Free-living	45
SRR9178443	reads	3037157.0	22252.0	6875389.0	11790794.0	25.0	0.2	Free-living	45
ERR598972	reads	2254004.0	1013636.0	14707824.0	22404738.0	65.0	0.22	Free-living	45
ERR598970	reads	6317184.0	452463.0	19222732.0	16396331.0	5.0	0.22	Free-living	5
SRR9178442	reads	1520021.0	23789.0	8805075.0	22918423.0	125.0	0.2	Free-living	150
SRR9178441	reads	4321618.0	52555.0	23003460.0	43246556.0	150.0	0.2	Free-living	150
ERR598976	reads	8906040.0	955103.0	99062020.0	89185705.0	5.0	0.22	Free-living	5
SRR9178439	reads	126301.0	8252.0	17596838.0	37502754.0	200.0	0.2	Free-living	300
ERR598979	reads	736357.0	536598.0	20447742.0	25447720.0	5.0	0.22	Free-living	5
SRR9178438	reads	1785649.0	12330.0	2796671.0	6879989.0	5.0	0.2	Free-living	5
ERR598957	reads	28002879.0	113668.0	73599116.0	104738003.0	155.0	0.22	Free-living	150
SRR9178437	reads	5489479.0	45867.0	12654393.0	27332987.0	125.0	0.2	Free-living	150
ERR588857	reads	3726155.0	10462602.0	47594117.0	64620533.0	5.0	0.22	Free-living	5
ERR599002	reads	20762547.0	419114.0	76451543.0	61529324.0	75.0	0.22	Free-living	75
SRR9178436	reads	3624864.0	43104.0	6949807.0	10331181.0	25.0	0.2	Free-living	45
SRR9178411	reads	3633324.0	45250.0	7430693.0	17371847.0	45.0	0.2	Free-living	45
SRR9178458	reads	338103.0	15478.0	9152969.0	21701567.0	200.0	0.2	Free-living	300
ERR599010	reads	1578586.0	77161.0	5923606.0	22459841.0	5.0	0.22	Free-living	5
SRR9178410	reads	4323332.0	45652.0	5224903.0	12344796.0	100.0	0.2	Free-living	150
ERR598942	reads	4693005.0	1602427.0	68863476.0	104464114.0	45.0	0.22	Free-living	45
SRR9178409	reads	140800.0	4704.0	11598136.0	22513826.0	200.0	0.2	Free-living	300
ERR599012	reads	14810947.0	1639229.0	66661953.0	62582977.0	5.0	0.22	Free-living	5
SRR9178408	reads	82075.0	5097.0	11169380.0	26255571.0	175.0	0.2	Free-living	300
SRR9178459	reads	796081.0	35505.0	12766085.0	26692048.0	175.0	0.2	Free-living	300
SRR9178407	reads	3356333.0	26145.0	6669880.0	11216474.0	5.0	0.2	Free-living	5
ERR599016	reads	4523383.0	99730.0	16793068.0	13871546.0	75.0	0.22	Free-living	75
SRR9178406	reads	3038567.0	42515.0	16957072.0	33261378.0	150.0	0.2	Free-living	150
SRR9178460	reads	46820.0	2415.0	7472845.0	17726454.0	225.0	0.2	Free-living	300
SRR9178457	reads	66340.0	4442.0	14799529.0	32259696.0	250.0	0.2	Free-living	300
SRR9178360	reads	190297.0	6767.0	5202868.0	8648831.0	150.0	0.2	Free-living	150
ERR599075	reads	21158873.0	215182.0	83646821.0	59372549.0	5.0	0.22	Free-living	5
SRR9178359	reads	2494639.0	16763.0	4234015.0	10074403.0	75.0	0.2	Free-living	75
SRR9178485	reads	2072354.0	16679.0	7280877.0	17271724.0	100.0	0.2	Free-living	150
SRR9178319	reads	3015792.0	33193.0	5589785.0	11906069.0	75.0	0.2	Free-living	75
ERR599139	reads	36792345.0	742284.0	76844658.0	58667858.0	5.0	0.22	Free-living	5
SRR9178318	reads	5359554.0	29911.0	8961319.0	21001734.0	5.0	0.2	Free-living	5
SRR9178486	reads	8025.0	482.0	1217659.0	2476895.0	200.0	0.2	Free-living	300
ERR599141	reads	3954109.0	44239.0	16377621.0	16023568.0	5.0	0.22	Free-living	5
SRR9178316	reads	3254523.0	24353.0	5739829.0	14924924.0	45.0	0.2	Free-living	45
ERR1726950	reads	1109.0	520.0	32094.0	4929028.0	150.0	20.0	Particle-bound	150
SRR9178487	reads	3586086.0	31678.0	5853193.0	10978204.0	45.0	0.2	Free-living	45
SRR9178315	reads	107766.0	6327.0	14959542.0	35303289.0	225.0	0.2	Free-living	300
ERR599146	reads	1839895.0	1232346.0	50653427.0	44164886.0	5.0	0.22	Free-living	5
SRR9178314	reads	5087735.0	44585.0	9892504.0	17569340.0	45.0	0.2	Free-living	45
SRR9178293	reads	136002.0	6639.0	10933453.0	21567403.0	200.0	0.2	Free-living	300
SRR9178330	reads	4720278.0	43666.0	8201250.0	14707008.0	25.0	0.2	Free-living	45
ERR599148	reads	6298296.0	237589.0	41929467.0	135079438.0	150.0	0.22	Free-living	150
SRR9178292	reads	7683777.0	51659.0	11541806.0	22122905.0	25.0	0.2	Free-living	45
ERR1726937	reads	1647.0	1405.0	65540.0	8982472.0	5.0	20.0	Particle-bound	5
SRR9178291	reads	37003.0	2299.0	7824573.0	21528645.0	225.0	0.2	Free-living	300
SRR9178489	reads	219764.0	9424.0	15705024.0	32955844.0	225.0	0.2	Free-living	300
SRR9178290	reads	4340142.0	44287.0	7938194.0	15488410.0	25.0	0.2	Free-living	45
