sample_name	summary_type	Prochlorococcus	Synechococcus	other_genus	unclassified	depth	filter size (um)	cell_state	binned_depth
SRR17827569	reads	30989.0	1974.0	5284111.0	11502314.0	200.0	0.2	Free-living	300
SRR17827629	reads	20756.0	1943.0	6232393.0	12858277.0	770.0	0.2	Free-living	1000
SRR17827632	reads	429593.0	17970.0	6379253.0	13379855.0	150.0	0.2	Free-living	150
SRR17827633	reads	31177.0	2120.0	5303885.0	14119206.0	225.0	0.2	Free-living	300
KJ48	reads	415.0	239.0	131985.0	4026828.0	300.0	5.0	Particle-bound	300
KJ_40_41	reads	33414.0	1145.0	478256.0	5567815.0	150.0	1.2	Free-living	150
SRR23969182	reads	2917435.0	16663.0	5948999.0	11311531.0	45.0	0.2	Free-living	45
SRR9178100	reads	3111284.0	28033.0	7524948.0	10304309.0	5.0	0.2	Free-living	5
KJ88	reads	39105.0	897.0	277601.0	2789797.0	75.0	1.2	Free-living	75
SRR9178101	reads	91722.0	4445.0	11597076.0	27626431.0	175.0	0.2	Free-living	300
SRR9178102	reads	2559037.0	23546.0	7830909.0	19133643.0	125.0	0.2	Free-living	150
KJ87	reads	11571.0	1515.0	185624.0	2783662.0	75.0	1.2	Free-living	75
SRR9178103	reads	13322861.0	45053.0	18828570.0	29414180.0	45.0	0.2	Free-living	45
SRR9178104	reads	10261902.0	56891.0	13959973.0	26157871.0	25.0	0.2	Free-living	45
SRR9178098	reads	129045.0	6350.0	7727138.0	17749375.0	175.0	0.2	Free-living	300
KJ8586	reads	17925.0	672.0	120214.0	2497656.0	75.0	5.0	Particle-bound	75
SRR9178106	reads	5936443.0	44038.0	9058842.0	17688052.0	25.0	0.2	Free-living	45
KJ84	reads	4314.0	693.0	97848.0	3457852.0	75.0	5.0	Particle-bound	75
SRR9178107	reads	64522.0	3865.0	10165944.0	22380130.0	200.0	0.2	Free-living	300
SRR9178108	reads	363947.0	7583.0	2871712.0	9414979.0	125.0	0.2	Free-living	150
KJ8283	reads	84397.0	1328.0	345790.0	2294470.0	75.0	20.0	Particle-bound	75
SRR9178109	reads	5681515.0	39627.0	9145099.0	17798679.0	75.0	0.2	Free-living	75
SRR9178110	reads	68462.0	3947.0	10142048.0	21922271.0	225.0	0.2	Free-living	300
SRR9178105	reads	4456359.0	35969.0	8218158.0	19632946.0	25.0	0.2	Free-living	45
KJ9	reads	10614.0	3294.0	866776.0	8799607.0	5.0	20.0	Particle-bound	5
SRR9178097	reads	4222051.0	54173.0	9619668.0	17096854.0	25.0	0.2	Free-living	45
SRR9178096	reads	859506.0	25937.0	11845487.0	23557398.0	125.0	0.2	Free-living	150
SRR9178085	reads	6935044.0	53339.0	11102782.0	19042616.0	75.0	0.2	Free-living	75
KJ99	reads	4988.0	569.0	352597.0	3630731.0	150.0	1.2	Free-living	150
SRR9178086	reads	219547.0	13832.0	9158062.0	21476914.0	150.0	0.2	Free-living	150
SRR9178087	reads	1690029.0	47340.0	10799529.0	26338826.0	125.0	0.2	Free-living	150
KJ96	reads	1232.0	210.0	115107.0	3497473.0	150.0	5.0	Particle-bound	150
SRR9178088	reads	1011663.0	34432.0	14136025.0	39541116.0	175.0	0.2	Free-living	300
SRR9178089	reads	4105744.0	24156.0	7402515.0	16111825.0	45.0	0.2	Free-living	45
KJ93	reads	3468.0	630.0	386060.0	3438076.0	150.0	20.0	Particle-bound	150
SRR9178090	reads	1054884.0	37187.0	10835505.0	20673608.0	175.0	0.2	Free-living	300
SRR9178091	reads	92393.0	5536.0	20823172.0	42709635.0	250.0	0.2	Free-living	300
KJ92	reads	431364.0	2920.0	1219919.0	1869768.0	75.0	0.2	Free-living	75
SRR9178092	reads	4828947.0	37128.0	9395826.0	22035771.0	5.0	0.2	Free-living	5
SRR9178093	reads	2278412.0	16033.0	3598966.0	8753280.0	5.0	0.2	Free-living	5
KJ91	reads	499656.0	4034.0	1688830.0	1562370.0	75.0	0.2	Free-living	75
SRR9178094	reads	3932875.0	33871.0	7521417.0	17161035.0	25.0	0.2	Free-living	45
KJ90	reads	156716.0	6619.0	1402911.0	5559962.0	75.0	0.2	Free-living	75
KJ81	reads	15395.0	3606.0	327860.0	3173530.0	75.0	20.0	Particle-bound	75
SRR9178111	reads	145099.0	7517.0	12922768.0	24339900.0	225.0	0.2	Free-living	300
SRR17827588	reads	956504.0	42000.0	4641705.0	11275937.0	150.0	0.2	Free-living	150
SRR9178112	reads	4219006.0	47473.0	8352169.0	17774248.0	100.0	0.2	Free-living	150
SRR9178149	reads	5163551.0	23607.0	6085227.0	15208395.0	100.0	0.2	Free-living	150
SRR9178150	reads	70620.0	3590.0	8193306.0	19146026.0	225.0	0.2	Free-living	300
SRR9178151	reads	5177584.0	60411.0	9127387.0	15345563.0	25.0	0.2	Free-living	45
SRR9178152	reads	6388851.0	64930.0	8853830.0	17908664.0	100.0	0.2	Free-living	150
KJ60	reads	434.0	184.0	149478.0	3836044.0	1000.0	5.0	Particle-bound	1000
SRR9178153	reads	530993.0	11130.0	4222309.0	14238398.0	125.0	0.2	Free-living	150
SRR9178154	reads	64253.0	4359.0	12764292.0	31918991.0	200.0	0.2	Free-living	300
SRR9178155	reads	10630.0	613.0	1731395.0	3468167.0	200.0	0.2	Free-living	300
SRR9178156	reads	3962338.0	39800.0	7341716.0	12829934.0	5.0	0.2	Free-living	5
SRR9178157	reads	4671617.0	40516.0	8635485.0	15576155.0	45.0	0.2	Free-living	45
SRR9178158	reads	3167977.0	36036.0	11150965.0	22783070.0	150.0	0.2	Free-living	150
SRR9178159	reads	3734768.0	51346.0	7019731.0	11641265.0	5.0	0.2	Free-living	5
SRR9178148	reads	58736.0	4157.0	11103579.0	24150954.0	225.0	0.2	Free-living	300
SRR9178147	reads	1905745.0	11564.0	5669254.0	14913723.0	100.0	0.2	Free-living	150
SRR9178146	reads	1216972.0	7847.0	2103110.0	5115095.0	25.0	0.2	Free-living	45
KJ7980	reads	764679.0	7271.0	1983078.0	1743128.0	5.0	0.2	Free-living	5
SRR9178113	reads	305705.0	13646.0	6132031.0	13400462.0	150.0	0.2	Free-living	150
SRR9178114	reads	38027.0	2460.0	8452717.0	19487880.0	250.0	0.2	Free-living	300
KJ78	reads	491554.0	34054.0	2692797.0	2171814.0	5.0	0.2	Free-living	5
SRR9178115	reads	646096.0	28607.0	13062795.0	28786930.0	150.0	0.2	Free-living	150
SRR9178117	reads	4351523.0	64229.0	8579965.0	14933085.0	100.0	0.2	Free-living	150
KJ7677	reads	37858.0	997.0	324446.0	2841546.0	5.0	1.2	Free-living	5
SRR9178119	reads	1395206.0	46496.0	11516656.0	28066444.0	125.0	0.2	Free-living	150
KJ75	reads	37146.0	2411.0	443311.0	4053388.0	5.0	1.2	Free-living	5
SRR9178141	reads	859108.0	5288.0	2557533.0	6659039.0	100.0	0.2	Free-living	150
SRR9178142	reads	2731948.0	17789.0	4681721.0	11423068.0	25.0	0.2	Free-living	45
KJ7374	reads	22642.0	533.0	117907.0	2241131.0	5.0	5.0	Particle-bound	5
SRR9178143	reads	3407335.0	21461.0	6165696.0	11173278.0	25.0	0.2	Free-living	45
SRR9178144	reads	36295.0	2307.0	9215452.0	18750349.0	225.0	0.2	Free-living	300
KJ72	reads	6627.0	4895.0	123322.0	4248469.0	5.0	5.0	Particle-bound	5
SRR9178145	reads	3721034.0	33752.0	8688606.0	15892799.0	25.0	0.2	Free-living	45
KJ69	reads	23513.0	2391.0	601667.0	5043347.0	5.0	20.0	Particle-bound	5
SRR23969181	reads	2643162.0	18892.0	5063851.0	9906716.0	25.0	0.2	Free-living	45
KJ_100_101	reads	10392.0	2851.0	385487.0	6309331.0	150.0	1.2	Free-living	150
SRR9178082	reads	7351369.0	37250.0	10369080.0	19926980.0	100.0	0.2	Free-living	150
KJ_25	reads	38227.0	1265.0	243742.0	5725302.0	75.0	5.0	Particle-bound	75
SRR23969197	reads	3116696.0	53693.0	9764589.0	38328407.0	100.0	0.2	Free-living	150
SRR23969198	reads	3716853.0	29617.0	10222863.0	15798208.0	5.0	0.2	Free-living	5
KJ_23	reads	68003.0	2097.0	410550.0	5305918.0	75.0	20.0	Particle-bound	75
SRR23969200	reads	3182825.0	25982.0	7548391.0	14086817.0	5.0	0.2	Free-living	5
KJ_22	reads	76823.0	1376.0	450199.0	4517059.0	75.0	20.0	Particle-bound	75
SRR23969196	reads	2414058.0	23680.0	4778381.0	9876087.0	75.0	0.2	Free-living	75
SRR23969201	reads	4408262.0	55435.0	4815149.0	9690032.0	75.0	0.2	Free-living	75
SRR23969203	reads	759689.0	36395.0	4036228.0	14594320.0	125.0	0.2	Free-living	150
SRR23969204	reads	3641974.0	39556.0	6603876.0	10440904.0	5.0	0.2	Free-living	5
SRR23969205	reads	2373986.0	28475.0	4414111.0	11882104.0	75.0	0.2	Free-living	75
SRR23969206	reads	5035709.0	35009.0	9363545.0	15493088.0	75.0	0.2	Free-living	75
KJ_124_125	reads	1565.0	374.0	369715.0	5930614.0	1000.0	1.2	Free-living	1000
SRR23969202	reads	2082626.0	24174.0	3371105.0	6554702.0	25.0	0.2	Free-living	45
SRR23969195	reads	5878912.0	43975.0	10464055.0	16808704.0	45.0	0.2	Free-living	45
KJ_26	reads	20166.0	588.0	130858.0	7119462.0	75.0	5.0	Particle-bound	75
SRR23969194	reads	587567.0	24568.0	4400856.0	12942075.0	125.0	0.2	Free-living	150
KJ_37_38	reads	19833.0	832.0	312439.0	4512599.0	150.0	5.0	Particle-bound	150
SRR23969183	reads	3289183.0	24822.0	6149445.0	10473678.0	75.0	0.2	Free-living	75
SRR23969184	reads	2637803.0	72896.0	5946359.0	11103486.0	100.0	0.2	Free-living	150
KJ_34_35	reads	36308.0	1267.0	422751.0	4708495.0	150.0	20.0	Particle-bound	150
SRR23969185	reads	1720582.0	48233.0	5275835.0	12973045.0	25.0	0.2	Free-living	45
SRR23969186	reads	1986344.0	38845.0	4934887.0	12856318.0	75.0	0.2	Free-living	75
KJ_32	reads	729515.0	6849.0	2247790.0	5280925.0	75.0	0.2	Free-living	75
SRR23969188	reads	128021.0	7453.0	4947597.0	13375101.0	150.0	0.2	Free-living	150
KJ_31	reads	951133.0	4772.0	3122051.0	3065602.0	75.0	0.2	Free-living	75
SRR23969189	reads	4306653.0	24554.0	7926321.0	18688284.0	125.0	0.2	Free-living	150
SRR23969190	reads	2411180.0	39513.0	5730798.0	16872209.0	45.0	0.2	Free-living	45
KJ_29	reads	69121.0	1856.0	498821.0	5993728.0	75.0	1.2	Free-living	75
SRR23969191	reads	1942436.0	38010.0	3915649.0	11422776.0	75.0	0.2	Free-living	75
SRR23969192	reads	2891427.0	20553.0	6196563.0	10981089.0	100.0	0.2	Free-living	150
KJ_28	reads	117719.0	2537.0	720953.0	6981318.0	75.0	1.2	Free-living	75
SRR23969193	reads	954391.0	7896.0	5979589.0	12601410.0	125.0	0.2	Free-living	150
SRR23969207	reads	2797373.0	22664.0	5058286.0	10474853.0	25.0	0.2	Free-living	45
SRR23969208	reads	3694029.0	23520.0	8006473.0	9688576.0	5.0	0.2	Free-living	5
KJ_123	reads	1566.0	345.0	482278.0	5807449.0	1000.0	1.2	Free-living	1000
SRR23969209	reads	2230203.0	33010.0	6295790.0	17240556.0	125.0	0.2	Free-living	150
SRR23969224	reads	2827721.0	19008.0	5878422.0	9897948.0	5.0	0.2	Free-living	5
KJ_111	reads	2074.0	334.0	371247.0	6088493.0	300.0	1.2	Free-living	300
SRR23969225	reads	2575848.0	27674.0	5573143.0	8710252.0	5.0	0.2	Free-living	5
SRR23969226	reads	5923204.0	54744.0	9631931.0	19966422.0	125.0	0.2	Free-living	150
KJ_109_110	reads	993.0	276.0	111802.0	4117728.0	300.0	5.0	Particle-bound	300
SRR23969227	reads	3828813.0	24204.0	7734940.0	12691894.0	25.0	0.2	Free-living	45
SRR23969228	reads	2423175.0	30729.0	4728511.0	9366408.0	75.0	0.2	Free-living	75
KJ_108	reads	736.0	229.0	121672.0	5506498.0	300.0	5.0	Particle-bound	300
SRR23969229	reads	3508967.0	92841.0	5688088.0	10328114.0	75.0	0.2	Free-living	75
SRR23969230	reads	4109078.0	26048.0	8467158.0	15765429.0	5.0	0.2	Free-living	5
KJ_106_107	reads	3179.0	731.0	151299.0	2658159.0	300.0	20.0	Particle-bound	300
SRR9178079	reads	33298.0	2910.0	11778382.0	28150826.0	250.0	0.2	Free-living	300
KJ_105	reads	573.0	215.0	69098.0	940143.0	300.0	20.0	Particle-bound	300
SRR9178081	reads	77560.0	3247.0	9769777.0	38551330.0	225.0	0.2	Free-living	300
KJ_103_104	reads	64377.0	3517.0	3656938.0	4889542.0	150.0	0.2	Free-living	150
SRR23969223	reads	2190103.0	48097.0	6220928.0	12802431.0	5.0	0.2	Free-living	5
SRR9178083	reads	2841960.0	71546.0	8994059.0	19127286.0	125.0	0.2	Free-living	150
KJ_112_113	reads	2273.0	316.0	267581.0	4634785.0	300.0	1.2	Free-living	300
SRR23969221	reads	6367216.0	48796.0	12262013.0	27090973.0	100.0	0.2	Free-living	150
SRR23969210	reads	3640611.0	115769.0	5933198.0	11277050.0	5.0	0.2	Free-living	5
KJ_121_122	reads	214.0	88.0	29887.0	1120231.0	1000.0	5.0	Particle-bound	1000
SRR23969211	reads	2073442.0	59680.0	9237747.0	21550642.0	125.0	0.2	Free-living	150
SRR23969212	reads	2580836.0	9380.0	4920978.0	12096225.0	5.0	0.2	Free-living	5
KJ_120	reads	602.0	91.0	81872.0	2496695.0	1000.0	5.0	Particle-bound	1000
SRR23969213	reads	7023502.0	71756.0	9954501.0	19367433.0	100.0	0.2	Free-living	150
SRR23969214	reads	2353719.0	31210.0	5599774.0	11508556.0	5.0	0.2	Free-living	5
KJ_118_119	reads	3951.0	142.0	115740.0	2047074.0	1000.0	20.0	Particle-bound	1000
SRR23969215	reads	58856.0	4008.0	5259932.0	14915756.0	150.0	0.2	Free-living	150
SRR23969216	reads	3178284.0	23221.0	4699663.0	14339845.0	100.0	0.2	Free-living	150
KJ_117	reads	464.0	46.0	39657.0	1320005.0	1000.0	20.0	Particle-bound	1000
SRR23969217	reads	1801546.0	12814.0	3210142.0	5848155.0	45.0	0.2	Free-living	45
SRR23969218	reads	6842124.0	49552.0	13048572.0	25238920.0	75.0	0.2	Free-living	75
SRR23969219	reads	3036051.0	38613.0	4407674.0	9324486.0	45.0	0.2	Free-living	45
SRR23969220	reads	6002017.0	30891.0	8387002.0	18065785.0	100.0	0.2	Free-living	150
SRR23969222	reads	4167609.0	49753.0	8522307.0	15820631.0	75.0	0.2	Free-living	75
SRR9178536	reads	1543252.0	38715.0	9648408.0	23017814.0	125.0	0.2	Free-living	150
